Date,Power[kW],Temperature[C],Relative_Humidity,Solar_Radiation[W/m^2],Holiday
2017-08-24 18:00:00,201.5,21.3,47.7,109.9,0.0
2017-08-24 19:00:00,172.7,19.9,57.1,3.8,0.0
2017-08-24 20:00:00,149.0,18.3,65.2,0.7,0.0
2017-08-24 21:00:00,145.0,17.6,68.3,0.5,0.0
2017-08-24 22:00:00,139.3,17.0,70.0,0.6,0.0
2017-08-24 23:00:00,136.9,16.8,69.7,0.7,0.0
2017-08-25 00:00:00,137.3,16.4,70.9,0.4,0.0
2017-08-25 01:00:00,135.8,16.3,71.2,0.6,0.0
2017-08-25 02:00:00,135.0,15.9,72.5,0.5,0.0
2017-08-25 03:00:00,134.6,15.6,72.6,0.5,0.0
2017-08-25 04:00:00,133.1,15.5,71.4,0.4,0.0
2017-08-25 05:00:00,136.3,15.1,72.6,0.8,0.0
2017-08-25 06:00:00,144.5,15.4,70.6,57.5,0.0
2017-08-25 07:00:00,172.3,16.6,64.0,242.2,0.0
2017-08-25 08:00:00,212.1,18.4,56.3,449.7,0.0
2017-08-25 09:00:00,270.6,19.7,49.1,640.1,0.0
2017-08-25 10:00:00,301.2,21.4,41.0,775.8,0.0
2017-08-25 11:00:00,294.6,22.6,42.6,849.6,0.0
2017-08-25 12:00:00,268.9,23.9,35.9,854.5,0.0
2017-08-25 13:00:00,282.1,26.2,28.1,915.7,0.0
2017-08-25 14:00:00,312.5,26.6,28.5,783.8,0.0
2017-08-25 15:00:00,315.3,26.7,31.6,680.3,0.0
2017-08-25 16:00:00,301.7,27.1,28.5,505.7,0.0
2017-08-25 17:00:00,270.6,25.7,24.5,182.3,0.0
2017-08-25 18:00:00,186.9,24.2,23.4,55.5,0.0
2017-08-25 19:00:00,168.8,22.9,26.8,1.9,0.0
2017-08-25 20:00:00,157.3,21.9,27.7,0.2,0.0
2017-08-25 21:00:00,146.8,20.8,31.9,0.4,0.0
2017-08-25 22:00:00,142.9,20.1,36.6,0.6,0.0
2017-08-25 23:00:00,137.9,19.8,37.7,0.4,0.0
2017-08-26 00:00:00,137.3,19.8,39.0,0.5,0.0
2017-08-26 01:00:00,134.4,20.1,38.2,0.5,0.0
2017-08-26 02:00:00,136.7,19.7,42.7,0.5,0.0
2017-08-26 03:00:00,135.9,19.7,42.8,0.4,0.0
2017-08-26 04:00:00,135.5,19.3,46.0,0.5,0.0
2017-08-26 05:00:00,136.4,19.5,46.1,0.9,0.0
2017-08-26 06:00:00,136.0,19.0,49.6,42.0,0.0
2017-08-26 07:00:00,137.4,19.2,54.3,180.5,0.0
2017-08-26 08:00:00,136.6,20.9,42.6,374.4,0.0
2017-08-26 09:00:00,133.5,23.1,38.2,511.6,0.0
2017-08-26 10:00:00,134.9,25.5,30.2,781.3,0.0
2017-08-26 11:00:00,139.2,25.2,29.9,905.2,0.0
2017-08-26 12:00:00,142.7,25.1,27.1,883.2,0.0
2017-08-26 13:00:00,143.3,25.0,29.9,754.8,0.0
2017-08-26 14:00:00,144.8,25.2,33.5,518.6,0.0
2017-08-26 15:00:00,144.6,25.4,29.9,592.7,0.0
2017-08-26 16:00:00,146.6,25.7,34.3,490.5,0.0
2017-08-26 17:00:00,148.3,23.7,40.1,302.3,0.0
2017-08-26 18:00:00,141.1,21.9,46.9,102.0,0.0
2017-08-26 19:00:00,139.4,21.1,52.8,3.8,0.0
2017-08-26 20:00:00,139.4,20.3,58.5,1.9,0.0
2017-08-26 21:00:00,139.2,19.8,61.7,1.5,0.0
2017-08-26 22:00:00,138.3,19.7,62.6,1.4,0.0
2017-08-26 23:00:00,138.4,19.6,65.0,0.9,0.0
2017-08-27 00:00:00,137.1,19.4,67.5,1.1,0.0
2017-08-27 01:00:00,134.3,18.8,73.4,0.7,0.0
2017-08-27 02:00:00,133.5,18.6,75.7,0.6,0.0
2017-08-27 03:00:00,133.8,18.5,75.3,0.6,0.0
2017-08-27 04:00:00,133.8,18.1,75.6,0.5,0.0
2017-08-27 05:00:00,133.3,17.6,76.9,0.7,0.0
2017-08-27 06:00:00,133.2,17.2,77.6,51.4,0.0
2017-08-27 07:00:00,131.4,18.6,71.2,230.6,0.0
2017-08-27 08:00:00,131.5,20.3,62.3,428.5,0.0
2017-08-27 09:00:00,132.6,21.3,59.4,348.5,0.0
2017-08-27 10:00:00,133.4,21.0,59.4,645.0,0.0
2017-08-27 11:00:00,134.5,21.3,53.3,913.2,0.0
2017-08-27 12:00:00,136.5,21.2,52.8,896.6,0.0
2017-08-27 13:00:00,140.8,20.9,56.8,871.6,0.0
2017-08-27 14:00:00,137.3,20.7,57.0,792.3,0.0
2017-08-27 15:00:00,137.4,21.0,56.4,664.6,0.0
2017-08-27 16:00:00,138.9,20.9,55.6,495.0,0.0
2017-08-27 17:00:00,142.1,20.4,58.1,296.4,0.0
2017-08-27 18:00:00,138.3,19.5,67.9,86.4,0.0
2017-08-27 19:00:00,137.4,18.6,74.4,1.9,0.0
2017-08-27 20:00:00,138.0,18.2,76.9,0.4,0.0
2017-08-27 21:00:00,136.9,18.2,76.8,0.6,0.0
2017-08-27 22:00:00,135.7,17.9,78.5,0.5,0.0
2017-08-27 23:00:00,136.5,17.7,78.8,0.4,0.0
2017-08-28 00:00:00,135.0,18.1,77.5,0.5,0.0
2017-08-28 01:00:00,136.9,17.8,79.4,0.2,0.0
2017-08-28 02:00:00,135.2,17.4,80.8,0.1,0.0
2017-08-28 03:00:00,132.9,17.3,80.7,0.2,0.0
2017-08-28 04:00:00,133.4,17.2,80.5,0.2,0.0
2017-08-28 05:00:00,132.7,17.0,80.2,0.5,0.0
2017-08-28 06:00:00,143.7,16.7,81.7,55.4,0.0
2017-08-28 07:00:00,168.4,17.8,77.6,236.2,0.0
2017-08-28 08:00:00,232.4,18.3,72.1,304.9,0.0
2017-08-28 09:00:00,280.2,19.6,65.4,339.2,0.0
2017-08-28 10:00:00,305.0,19.9,61.4,194.6,0.0
2017-08-28 11:00:00,296.5,20.1,63.4,734.3,0.0
2017-08-28 12:00:00,275.1,20.6,60.4,898.1,0.0
2017-08-28 13:00:00,289.2,19.5,63.7,607.4,0.0
2017-08-28 14:00:00,312.1,16.9,76.6,105.4,0.0
2017-08-28 15:00:00,314.0,17.5,72.2,179.4,0.0
2017-08-28 16:00:00,301.0,19.9,61.3,468.2,0.0
2017-08-28 17:00:00,272.3,20.0,61.9,257.1,0.0
2017-08-28 18:00:00,197.2,19.5,60.6,71.0,0.0
2017-08-28 19:00:00,163.5,18.3,67.9,1.8,0.0
2017-08-28 20:00:00,148.6,18.0,69.6,0.2,0.0
2017-08-28 21:00:00,144.4,17.9,71.8,0.2,0.0
2017-08-28 22:00:00,140.6,17.6,72.8,0.3,0.0
2017-08-28 23:00:00,136.5,17.5,73.4,0.2,0.0
2017-08-29 00:00:00,137.9,17.1,76.1,0.1,0.0
2017-08-29 01:00:00,136.7,17.1,76.4,0.2,0.0
2017-08-29 02:00:00,134.6,16.9,77.7,0.1,0.0
2017-08-29 03:00:00,133.4,16.7,79.0,0.1,0.0
2017-08-29 04:00:00,133.9,16.8,79.0,0.2,0.0
2017-08-29 05:00:00,133.8,16.8,78.7,0.2,0.0
2017-08-29 06:00:00,143.4,17.1,77.7,8.4,0.0
2017-08-29 07:00:00,173.9,17.4,76.5,51.9,0.0
2017-08-29 08:00:00,216.7,17.3,77.3,127.5,0.0
2017-08-29 09:00:00,262.8,18.0,75.3,294.7,0.0
2017-08-29 10:00:00,284.0,19.4,68.2,348.9,0.0
2017-08-29 11:00:00,292.8,20.4,61.4,763.6,0.0
2017-08-29 12:00:00,272.4,20.6,59.8,408.4,0.0
2017-08-29 13:00:00,271.9,21.1,58.1,475.9,0.0
2017-08-29 14:00:00,302.2,21.4,54.7,469.3,0.0
2017-08-29 15:00:00,305.8,21.6,55.4,559.8,0.0
2017-08-29 16:00:00,301.8,20.7,61.2,344.8,0.0
2017-08-29 17:00:00,266.8,20.5,61.6,299.8,0.0
2017-08-29 18:00:00,190.6,19.8,64.5,80.9,0.0
2017-08-29 19:00:00,163.4,19.3,67.6,2.3,0.0
2017-08-29 20:00:00,149.9,19.0,70.4,1.4,0.0
2017-08-29 21:00:00,143.2,18.7,72.1,1.2,0.0
2017-08-29 22:00:00,138.0,18.4,72.8,1.2,0.0
2017-08-29 23:00:00,133.4,17.9,74.2,1.0,0.0
2017-08-30 00:00:00,133.3,17.6,76.7,1.0,0.0
2017-08-30 01:00:00,125.8,17.5,76.2,0.9,0.0
2017-08-30 02:00:00,123.5,17.2,76.8,0.7,0.0
2017-08-30 03:00:00,123.2,17.1,77.0,0.8,0.0
2017-08-30 04:00:00,122.3,16.8,77.8,0.7,0.0
2017-08-30 05:00:00,124.9,16.7,78.3,0.8,0.0
2017-08-30 06:00:00,129.3,16.7,77.8,45.3,0.0
2017-08-30 07:00:00,157.7,17.5,74.6,209.5,0.0
2017-08-30 08:00:00,197.3,19.2,67.2,403.5,0.0
2017-08-30 09:00:00,258.9,20.5,60.1,610.4,0.0
2017-08-30 10:00:00,295.0,21.9,56.2,727.5,0.0
2017-08-30 11:00:00,298.6,22.4,54.2,858.9,0.0
2017-08-30 12:00:00,280.2,23.6,48.8,860.0,0.0
2017-08-30 13:00:00,296.3,23.6,47.0,656.6,0.0
2017-08-30 14:00:00,332.2,23.6,46.0,719.3,0.0
2017-08-30 15:00:00,344.2,22.8,49.0,613.0,0.0
2017-08-30 16:00:00,338.0,22.2,50.1,476.5,0.0
2017-08-30 17:00:00,300.8,21.2,56.9,243.0,0.0
2017-08-30 18:00:00,207.0,20.0,61.1,45.0,0.0
2017-08-30 19:00:00,177.0,19.3,64.1,2.9,0.0
2017-08-30 20:00:00,158.1,18.6,67.2,1.5,0.0
2017-08-30 21:00:00,155.5,17.9,69.2,1.5,0.0
2017-08-30 22:00:00,151.9,17.8,68.2,1.2,0.0
2017-08-30 23:00:00,146.3,17.3,70.3,1.0,0.0
2017-08-31 00:00:00,144.0,16.8,72.6,1.3,0.0
2017-08-31 01:00:00,141.0,16.5,72.3,1.3,0.0
2017-08-31 02:00:00,139.7,16.1,74.0,1.4,0.0
2017-08-31 03:00:00,140.5,16.1,74.9,1.5,0.0
2017-08-31 04:00:00,142.2,16.2,74.5,1.3,0.0
2017-08-31 05:00:00,143.0,16.4,74.8,1.5,0.0
2017-08-31 06:00:00,158.2,16.8,74.6,48.1,0.0
2017-08-31 07:00:00,190.4,17.4,73.3,216.0,0.0
2017-08-31 08:00:00,224.6,18.7,68.5,411.8,0.0
2017-08-31 09:00:00,273.9,20.5,60.1,593.6,0.0
2017-08-31 10:00:00,305.8,21.7,53.6,739.6,0.0
2017-08-31 11:00:00,310.8,23.1,48.4,835.5,0.0
2017-08-31 12:00:00,287.4,24.5,44.3,876.5,0.0
2017-08-31 13:00:00,304.7,25.3,39.7,856.7,0.0
2017-08-31 14:00:00,316.6,25.6,36.1,787.1,0.0
2017-08-31 15:00:00,309.0,24.3,38.8,662.0,0.0
2017-08-31 16:00:00,294.1,23.5,37.7,490.9,0.0
2017-08-31 17:00:00,244.9,22.6,37.5,286.3,0.0
2017-08-31 18:00:00,170.7,20.9,39.3,92.3,0.0
2017-08-31 19:00:00,113.2,19.5,49.5,2.1,0.0
2017-08-31 20:00:00,102.5,18.6,57.6,0.3,0.0
2017-08-31 21:00:00,95.7,18.2,60.1,0.5,0.0
2017-08-31 22:00:00,88.1,17.7,63.0,0.8,0.0
2017-08-31 23:00:00,86.6,17.6,63.2,1.1,0.0
2017-09-01 00:00:00,87.0,17.4,64.0,0.9,0.0
2017-09-01 01:00:00,83.6,17.1,65.1,1.2,0.0
2017-09-01 02:00:00,84.9,17.1,65.0,1.8,0.0
2017-09-01 03:00:00,83.5,17.3,63.4,1.3,0.0
2017-09-01 04:00:00,83.6,17.5,61.2,0.9,0.0
2017-09-01 05:00:00,87.1,17.4,61.8,1.2,0.0
2017-09-01 06:00:00,95.1,17.2,63.0,45.0,0.0
2017-09-01 07:00:00,121.1,17.8,60.0,217.1,0.0
2017-09-01 08:00:00,152.2,19.2,54.5,420.9,0.0
2017-09-01 09:00:00,231.0,20.5,49.9,601.5,0.0
2017-09-01 10:00:00,285.6,22.7,42.7,749.6,0.0
2017-09-01 11:00:00,298.3,24.6,37.3,848.0,0.0
2017-09-01 12:00:00,273.0,26.2,31.8,889.2,0.0
2017-09-01 13:00:00,290.0,26.8,29.8,869.8,0.0
2017-09-01 14:00:00,322.1,26.3,29.4,794.0,0.0
2017-09-01 15:00:00,330.2,26.0,28.7,663.4,0.0
2017-09-01 16:00:00,307.2,25.3,29.1,486.8,0.0
2017-09-01 17:00:00,249.1,22.9,34.6,287.2,0.0
2017-09-01 18:00:00,177.8,20.5,42.1,91.5,0.0
2017-09-01 19:00:00,142.8,19.7,46.8,1.6,0.0
2017-09-01 20:00:00,127.3,19.1,49.1,0.3,0.0
2017-09-01 21:00:00,122.5,18.7,51.1,0.3,0.0
2017-09-01 22:00:00,114.1,18.7,51.3,0.3,0.0
2017-09-01 23:00:00,108.9,19.2,48.5,0.2,0.0
2017-09-02 00:00:00,110.2,19.3,47.8,0.2,0.0
2017-09-02 01:00:00,108.1,19.2,47.8,0.2,0.0
2017-09-02 02:00:00,106.1,19.6,44.2,0.3,0.0
2017-09-02 03:00:00,107.2,19.9,40.6,0.3,0.0
2017-09-02 04:00:00,105.2,20.5,36.3,0.3,0.0
2017-09-02 05:00:00,107.5,20.2,36.5,0.5,0.0
2017-09-02 06:00:00,113.2,20.1,35.1,46.7,0.0
2017-09-02 07:00:00,114.1,20.9,31.3,223.2,0.0
2017-09-02 08:00:00,114.1,21.4,30.9,430.2,0.0
2017-09-02 09:00:00,112.7,21.9,30.7,617.8,0.0
2017-09-02 10:00:00,115.4,23.3,29.9,772.6,0.0
2017-09-02 11:00:00,120.2,25.1,27.5,874.3,0.0
2017-09-02 12:00:00,124.7,27.7,20.7,907.9,0.0
2017-09-02 13:00:00,126.1,29.8,17.5,881.2,0.0
2017-09-02 14:00:00,132.4,31.0,15.8,800.2,0.0
2017-09-02 15:00:00,136.8,31.1,16.0,672.5,0.0
2017-09-02 16:00:00,136.3,30.6,12.6,500.5,0.0
2017-09-02 17:00:00,135.6,28.7,17.6,294.3,0.0
2017-09-02 18:00:00,128.0,26.5,21.8,89.4,0.0
2017-09-02 19:00:00,122.1,24.4,25.0,1.4,0.0
2017-09-02 20:00:00,108.1,23.1,24.0,0.4,0.0
2017-09-02 21:00:00,107.4,22.5,24.8,0.4,0.0
2017-09-02 22:00:00,107.7,21.7,26.4,0.4,0.0
2017-09-02 23:00:00,108.6,21.1,28.3,0.5,0.0
2017-09-03 00:00:00,106.2,20.8,28.6,0.3,0.0
2017-09-03 01:00:00,108.4,20.7,28.4,0.4,0.0
2017-09-03 02:00:00,106.7,20.2,29.6,0.5,0.0
2017-09-03 03:00:00,105.3,19.4,32.1,0.5,0.0
2017-09-03 04:00:00,104.5,19.1,33.1,0.3,0.0
2017-09-03 05:00:00,102.8,18.2,41.6,0.7,0.0
2017-09-03 06:00:00,96.5,17.6,45.2,49.7,0.0
2017-09-03 07:00:00,93.1,18.6,38.0,229.2,0.0
2017-09-03 08:00:00,98.6,19.6,36.1,432.2,0.0
2017-09-03 09:00:00,104.8,21.6,33.7,583.6,0.0
2017-09-03 10:00:00,116.2,22.7,31.7,709.8,0.0
2017-09-03 11:00:00,112.2,23.0,32.0,715.5,0.0
2017-09-03 12:00:00,116.1,24.6,26.4,871.8,0.0
2017-09-03 13:00:00,120.0,25.4,24.4,890.1,0.0
2017-09-03 14:00:00,124.2,24.4,28.2,807.4,0.0
2017-09-03 15:00:00,124.3,24.3,23.9,669.8,0.0
2017-09-03 16:00:00,123.4,22.8,38.7,488.5,0.0
2017-09-03 17:00:00,116.0,22.0,45.6,280.2,0.0
2017-09-03 18:00:00,111.0,21.1,44.0,84.0,0.0
2017-09-03 19:00:00,107.9,19.7,46.3,1.6,0.0
2017-09-03 20:00:00,107.0,18.8,55.0,0.7,0.0
2017-09-03 21:00:00,105.1,18.1,65.5,1.9,0.0
2017-09-03 22:00:00,104.3,17.9,71.5,1.8,0.0
2017-09-03 23:00:00,103.9,18.1,71.4,1.8,0.0
2017-09-04 00:00:00,103.1,18.2,72.1,2.0,0.0
2017-09-04 01:00:00,105.0,18.0,75.3,1.8,0.0
2017-09-04 02:00:00,103.7,17.9,78.1,0.6,0.0
2017-09-04 03:00:00,103.6,17.8,80.2,0.2,0.0
2017-09-04 04:00:00,103.7,18.0,80.3,0.2,0.0
2017-09-04 05:00:00,108.2,18.1,80.8,0.4,0.0
2017-09-04 06:00:00,126.4,18.2,81.4,24.3,0.0
2017-09-04 07:00:00,160.0,18.6,82.0,111.4,0.0
2017-09-04 08:00:00,208.8,19.4,78.1,376.3,0.0
2017-09-04 09:00:00,282.9,21.1,66.1,518.4,0.0
2017-09-04 10:00:00,318.2,22.0,58.6,824.2,0.0
2017-09-04 11:00:00,342.4,22.6,50.9,847.2,0.0
2017-09-04 12:00:00,344.5,23.5,44.7,877.5,0.0
2017-09-04 13:00:00,363.8,23.5,44.2,853.0,0.0
2017-09-04 14:00:00,385.5,23.2,45.3,774.8,0.0
2017-09-04 15:00:00,372.7,22.7,47.1,643.8,0.0
2017-09-04 16:00:00,336.7,21.8,49.9,469.2,0.0
2017-09-04 17:00:00,294.7,21.4,52.7,268.8,0.0
2017-09-04 18:00:00,204.6,20.5,57.5,76.6,0.0
2017-09-04 19:00:00,174.5,19.7,61.0,1.6,0.0
2017-09-04 20:00:00,157.9,19.0,65.2,1.2,0.0
2017-09-04 21:00:00,147.5,18.1,71.4,1.2,0.0
2017-09-04 22:00:00,137.6,17.9,73.6,0.7,0.0
2017-09-04 23:00:00,135.1,17.8,74.9,0.8,0.0
2017-09-05 00:00:00,140.1,17.7,75.9,0.5,0.0
2017-09-05 01:00:00,140.2,17.8,74.5,0.6,0.0
2017-09-05 02:00:00,139.0,17.9,73.0,0.5,0.0
2017-09-05 03:00:00,139.5,17.8,71.9,0.7,0.0
2017-09-05 04:00:00,139.1,17.7,71.9,0.6,0.0
2017-09-05 05:00:00,141.9,17.3,72.9,0.5,0.0
2017-09-05 06:00:00,158.7,17.5,72.5,41.4,0.0
2017-09-05 07:00:00,183.4,18.4,70.1,217.0,0.0
2017-09-05 08:00:00,227.8,19.2,67.1,276.4,0.0
2017-09-05 09:00:00,290.5,20.3,61.1,569.3,0.0
2017-09-05 10:00:00,330.4,21.6,53.7,742.8,0.0
2017-09-05 11:00:00,330.9,21.9,51.9,837.8,0.0
2017-09-05 12:00:00,305.8,23.2,48.0,875.1,0.0
2017-09-05 13:00:00,320.7,23.6,47.0,854.1,0.0
2017-09-05 14:00:00,353.2,24.1,45.6,775.5,0.0
2017-09-05 15:00:00,363.7,23.4,48.1,644.8,0.0
2017-09-05 16:00:00,340.2,22.6,50.8,468.6,0.0
2017-09-05 17:00:00,289.5,22.5,50.0,265.1,0.0
2017-09-05 18:00:00,208.9,21.5,52.8,74.7,0.0
2017-09-05 19:00:00,175.7,20.1,57.7,1.0,0.0
2017-09-05 20:00:00,164.5,19.3,60.2,0.8,0.0
2017-09-05 21:00:00,145.6,18.9,62.5,1.1,0.0
2017-09-05 22:00:00,142.7,18.7,65.0,1.4,0.0
2017-09-05 23:00:00,141.6,18.8,67.6,1.0,0.0
2017-09-06 00:00:00,140.7,18.3,73.2,1.1,0.0
2017-09-06 01:00:00,142.1,18.0,75.8,0.6,0.0
2017-09-06 02:00:00,138.9,18.1,75.7,0.8,0.0
2017-09-06 03:00:00,139.0,18.2,75.9,1.0,0.0
2017-09-06 04:00:00,140.0,18.0,75.8,0.4,0.0
2017-09-06 05:00:00,144.2,18.1,73.5,0.7,0.0
2017-09-06 06:00:00,161.4,18.0,73.1,39.2,0.0
2017-09-06 07:00:00,189.2,19.0,68.9,208.8,0.0
2017-09-06 08:00:00,241.0,19.9,63.8,404.2,0.0
2017-09-06 09:00:00,314.0,20.6,60.9,579.7,0.0
2017-09-06 10:00:00,356.0,22.1,53.3,718.9,0.0
2017-09-06 11:00:00,363.9,23.8,45.6,812.9,0.0
2017-09-06 12:00:00,311.8,26.0,38.5,855.8,0.0
2017-09-06 13:00:00,364.3,26.8,35.5,835.1,0.0
2017-09-06 14:00:00,420.1,27.3,34.5,758.0,0.0
2017-09-06 15:00:00,425.5,26.5,36.9,625.7,0.0
2017-09-06 16:00:00,394.3,25.8,36.1,450.3,0.0
2017-09-06 17:00:00,345.5,24.6,38.0,246.9,0.0
2017-09-06 18:00:00,198.7,22.4,43.5,61.1,0.0
2017-09-06 19:00:00,167.7,21.5,44.2,0.5,0.0
2017-09-06 20:00:00,150.2,20.9,46.1,0.2,0.0
2017-09-06 21:00:00,142.6,21.2,44.4,0.2,0.0
2017-09-06 22:00:00,140.5,20.8,47.5,0.2,0.0
2017-09-06 23:00:00,135.0,20.2,52.5,0.1,0.0
2017-09-07 00:00:00,141.3,20.6,51.2,0.2,0.0
2017-09-07 01:00:00,148.4,20.8,50.5,0.1,0.0
2017-09-07 02:00:00,146.7,20.8,49.7,0.2,0.0
2017-09-07 03:00:00,144.0,20.7,50.2,0.1,0.0
2017-09-07 04:00:00,143.2,20.6,50.1,0.1,0.0
2017-09-07 05:00:00,146.5,20.0,52.3,0.2,0.0
2017-09-07 06:00:00,160.3,20.5,47.7,31.9,0.0
2017-09-07 07:00:00,186.7,21.7,41.7,183.6,0.0
2017-09-07 08:00:00,248.1,23.3,35.5,385.0,0.0
2017-09-07 09:00:00,301.7,25.2,30.4,578.2,0.0
2017-09-07 10:00:00,341.6,26.4,27.7,730.1,0.0
2017-09-07 11:00:00,353.5,28.8,19.9,833.4,0.0
2017-09-07 12:00:00,324.2,29.9,19.7,866.6,0.0
2017-09-07 13:00:00,344.4,30.6,19.3,836.4,0.0
2017-09-07 14:00:00,380.4,30.9,13.8,759.3,0.0
2017-09-07 15:00:00,396.9,30.6,13.5,611.9,0.0
2017-09-07 16:00:00,371.6,29.1,17.4,416.7,0.0
2017-09-07 17:00:00,306.2,27.3,19.8,214.2,0.0
2017-09-07 18:00:00,225.8,25.7,20.7,51.9,0.0
2017-09-07 19:00:00,187.4,23.7,24.0,1.0,0.0
2017-09-07 20:00:00,166.8,22.9,26.1,0.4,0.0
2017-09-07 21:00:00,161.7,22.8,23.6,0.4,0.0
2017-09-07 22:00:00,158.3,22.3,25.5,0.4,0.0
2017-09-07 23:00:00,154.3,21.8,26.4,0.4,0.0
2017-09-08 00:00:00,158.2,20.8,29.4,0.4,0.0
2017-09-08 01:00:00,147.2,20.3,30.7,0.4,0.0
2017-09-08 02:00:00,131.3,20.1,31.0,0.6,0.0
2017-09-08 03:00:00,129.2,19.2,36.2,0.4,0.0
2017-09-08 04:00:00,127.4,18.8,39.8,0.6,0.0
2017-09-08 05:00:00,128.7,18.2,44.2,0.5,0.0
2017-09-08 06:00:00,138.5,18.2,41.6,28.4,0.0
2017-09-08 07:00:00,163.8,18.4,42.9,198.3,0.0
2017-09-08 08:00:00,225.3,19.2,38.7,411.3,0.0
2017-09-08 09:00:00,284.6,19.7,38.7,601.9,0.0
2017-09-08 10:00:00,311.1,21.6,32.9,747.6,0.0
2017-09-08 11:00:00,318.4,22.6,31.6,849.8,0.0
2017-09-08 12:00:00,307.3,23.8,29.5,887.2,0.0
2017-09-08 13:00:00,315.8,24.4,29.8,859.2,0.0
2017-09-08 14:00:00,352.2,22.8,33.0,771.2,0.0
2017-09-08 15:00:00,353.4,21.3,40.4,631.6,0.0
2017-09-08 16:00:00,313.6,20.3,46.3,447.8,0.0
2017-09-08 17:00:00,252.9,19.0,55.0,236.0,0.0
2017-09-08 18:00:00,184.4,18.2,58.5,52.4,0.0
2017-09-08 19:00:00,155.2,17.0,65.1,2.4,0.0
2017-09-08 20:00:00,143.9,16.6,68.7,2.3,0.0
2017-09-08 21:00:00,140.2,16.5,71.0,2.1,0.0
2017-09-08 22:00:00,132.9,16.9,70.9,1.8,0.0
2017-09-08 23:00:00,143.9,17.0,71.4,1.7,0.0
2017-09-09 00:00:00,147.3,17.2,68.6,1.3,0.0
2017-09-09 01:00:00,146.7,17.4,64.4,1.8,0.0
2017-09-09 02:00:00,146.1,17.8,63.7,1.6,0.0
2017-09-09 03:00:00,142.9,17.7,67.5,2.0,0.0
2017-09-09 04:00:00,141.0,17.8,66.6,2.0,0.0
2017-09-09 05:00:00,136.3,17.4,70.5,2.2,0.0
2017-09-09 06:00:00,145.1,17.1,71.9,17.6,0.0
2017-09-09 07:00:00,145.9,17.2,70.9,121.5,0.0
2017-09-09 08:00:00,144.5,18.0,66.8,293.7,0.0
2017-09-09 09:00:00,142.4,18.6,62.7,367.0,0.0
2017-09-09 10:00:00,140.2,19.7,55.3,571.8,0.0
2017-09-09 11:00:00,123.3,20.1,48.3,683.9,0.0
2017-09-09 12:00:00,122.7,20.0,44.0,805.7,0.0
2017-09-09 13:00:00,145.4,19.7,43.7,794.5,0.0
2017-09-09 14:00:00,148.5,19.8,48.9,469.8,0.0
2017-09-09 15:00:00,147.4,19.9,46.7,665.7,0.0
2017-09-09 16:00:00,146.6,19.4,48.0,452.0,0.0
2017-09-09 17:00:00,145.1,18.9,50.8,231.3,0.0
2017-09-09 18:00:00,146.4,17.9,58.4,54.2,0.0
2017-09-09 19:00:00,143.5,17.1,63.3,1.8,0.0
2017-09-09 20:00:00,141.7,16.7,66.8,1.6,0.0
2017-09-09 21:00:00,143.5,16.4,68.9,1.5,0.0
2017-09-09 22:00:00,145.9,16.2,69.9,0.9,0.0
2017-09-09 23:00:00,145.1,16.1,68.8,1.1,0.0
2017-09-10 00:00:00,141.4,15.9,68.8,0.8,0.0
2017-09-10 01:00:00,142.4,15.6,70.2,1.1,0.0
2017-09-10 02:00:00,143.9,15.3,73.5,1.1,0.0
2017-09-10 03:00:00,140.7,15.2,72.3,0.4,0.0
2017-09-10 04:00:00,138.5,15.1,70.1,0.9,0.0
2017-09-10 05:00:00,140.0,15.0,67.5,1.0,0.0
2017-09-10 06:00:00,142.1,15.0,65.8,33.2,0.0
2017-09-10 07:00:00,138.1,15.7,61.9,197.6,0.0
2017-09-10 08:00:00,137.7,16.9,55.1,400.0,0.0
2017-09-10 09:00:00,142.7,18.3,43.2,584.2,0.0
2017-09-10 10:00:00,141.8,19.0,38.8,726.4,0.0
2017-09-10 11:00:00,141.4,20.0,37.5,819.2,0.0
2017-09-10 12:00:00,144.1,21.1,32.6,856.0,0.0
2017-09-10 13:00:00,146.3,21.6,31.0,833.6,0.0
2017-09-10 14:00:00,144.7,21.3,32.8,752.2,0.0
2017-09-10 15:00:00,144.7,21.1,35.1,605.0,0.0
2017-09-10 16:00:00,146.3,20.4,37.9,438.8,0.0
2017-09-10 17:00:00,145.7,19.6,38.9,236.2,0.0
2017-09-10 18:00:00,141.4,18.8,44.7,50.0,0.0
2017-09-10 19:00:00,145.6,17.8,48.6,0.7,0.0
2017-09-10 20:00:00,143.0,17.0,52.1,0.5,0.0
2017-09-10 21:00:00,142.0,16.8,56.8,0.8,0.0
2017-09-10 22:00:00,142.3,16.6,61.4,1.4,0.0
2017-09-10 23:00:00,141.3,16.4,63.9,1.9,0.0
2017-09-11 00:00:00,141.4,16.7,63.7,2.3,0.0
2017-09-11 01:00:00,143.0,16.6,65.0,1.2,0.0
2017-09-11 02:00:00,140.6,16.7,66.9,1.3,0.0
2017-09-11 03:00:00,139.0,16.6,68.7,1.4,0.0
2017-09-11 04:00:00,139.1,16.7,70.1,1.4,0.0
2017-09-11 05:00:00,144.7,16.8,71.0,1.5,0.0
2017-09-11 06:00:00,156.6,17.3,70.9,27.4,0.0
2017-09-11 07:00:00,196.3,17.9,69.6,186.9,0.0
